Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,KYLIN-4466,13299900,Cannot unload table which is loaded from CSV source,wangrupeng,wangrupeng,Minor,Closed,Fixed,21/Apr/20 07:43,13/Sep/20 12:27,
Bug,KYLIN-4681,13320995,Use KylinSession instead of SparkSession for some test cases,zzcclp,zzcclp,Minor,Closed,Won't Fix,05/Aug/20 02:06,13/Sep/20 12:27,
Bug,KYLIN-4698,13322726,"Delete segment storage path after merging segment, deleting segment and droping cube",zzcclp,zzcclp,Minor,Closed,Fixed,14/Aug/20 09:44,13/Sep/20 12:27,
Bug,KYLIN-4721,13324622,The default source source type should be CSV not Hive with the local debug mode,wangrupeng,wangrupeng,Minor,Closed,Fixed,26/Aug/20 09:51,13/Sep/20 12:26,
Bug,KYLIN-4732,13325456,The cube size is wrong after disabling the cube,zzcclp,kaiqi,Minor,Closed,Fixed,01/Sep/20 06:03,13/Sep/20 12:26,
Bug,KYLIN-4733,13325457,the cube size is inconsistent with the size of all segments,zzcclp,kaiqi,Minor,Closed,Fixed,01/Sep/20 06:07,13/Sep/20 12:20,
Bug,KYLIN-4734,13325458,the duration is still increasing after discarding the job,zhangyaqian,kaiqi,Minor,Closed,Fixed,01/Sep/20 06:09,13/Sep/20 12:19,
Bug,KYLIN-4740,13325740,Command 'StorageCleanupJob' with '--delete true' will delete the job tmp path of running job,wangrupeng,zzcclp,Minor,Open,,02/Sep/20 14:02,02/Sep/20 14:02,
Bug,KYLIN-2971,13112174,"Fix the wrong ""Realization Names"" in logQuery when hit cache",zzcclp,yaho,Minor,Closed,Fixed,26/Oct/17 03:30,27/Aug/20 07:37,
Bug,KYLIN-4673,13320334,apache-kylin-3.1.0 Caused by: com.jcraft.jsch.JSchException: Auth fail,zhangyaqian,shiyu2030,Minor,Resolved,Fixed,31/Jul/20 07:51,04/Aug/20 02:35,
Bug,KYLIN-4151,13253456,FileSplit ClassCastException in KafkaMRInput,shaofengshi,tianhonglouis,Minor,Closed,Fixed,28/Aug/19 09:30,31/Jul/20 12:14,
Bug,KYLIN-4238,13266595,kylin_streaming_model broke when changing kylin.source.hive.database-for-flat-table to non-default value,,MarkZhao,Minor,Closed,Fixed,06/Nov/19 14:01,31/Jul/20 12:13,
Bug,KYLIN-4243,13266756,read function in NoCompressedColumnReader is wrong.,zengrui,zengrui,Minor,Closed,Fixed,07/Nov/19 07:41,31/Jul/20 12:13,
Bug,KYLIN-4263,13269057,Inapproprate exception handling causes job stuck on running status,pwrliang,pwrliang,Minor,Closed,Fixed,18/Nov/19 11:52,31/Jul/20 12:12,
Bug,KYLIN-4295,13273890,Instances displayed on Query Node are inconsistent with Job Node,zhangyaqian,temple.zhou,Minor,Closed,Fixed,11/Dec/19 13:59,31/Jul/20 12:12,
Bug,KYLIN-4300,13274763,Create a Real-time streaming cube but not define a partition column should throw a exception ,zengrui,zengrui,Minor,Closed,Fixed,16/Dec/19 13:39,31/Jul/20 12:12,
Bug,KYLIN-4304,13275001,"Project list cannot be correctly sorted by ""Create Time""",xiacongling,xiacongling,Minor,Closed,Fixed,17/Dec/19 13:43,31/Jul/20 12:12,
Bug,KYLIN-4354,13280334,Prune segment not using given filter when using jdbc preparestatement,zhangyaqian,itzhangqiang,Minor,Closed,Fixed,19/Jan/20 02:37,31/Jul/20 12:11,
Bug,KYLIN-4359,13281105,Param Value should be required when creating a cube and adding a new measure,wkh8011,wkh8011,Minor,Closed,Fixed,23/Jan/20 03:15,31/Jul/20 12:11,
Bug,KYLIN-4386,13287392,Use LinkedHashMap for a deterministic order in test,cpugputpu,cpugputpu,Minor,Closed,Fixed,25/Feb/20 02:16,31/Jul/20 12:10,
Bug,KYLIN-4397,13288885,Use newLinkedHashMap in AssignmentUtil.java,cpugputpu,cpugputpu,Minor,Closed,Fixed,02/Mar/20 13:59,31/Jul/20 12:10,
Bug,KYLIN-4405,13289978,Internal exception when trying to build cube whose modal has null PartitionDesc ,chesterliu,chesterliu,Minor,Closed,Fixed,06/Mar/20 07:44,31/Jul/20 12:10,
Bug,KYLIN-4646,13317365,Kylin on parquet: Merge segment error,zhangyaqian,zhangyaqian,Minor,Open,,17/Jul/20 09:24,29/Jul/20 07:14,
Bug,KYLIN-4669,13319666,where can i get kylin-shaded-guava3.1.0,,shiyu2030,Minor,Closed,Fixed,28/Jul/20 03:36,28/Jul/20 07:43,
Bug,KYLIN-4472,13301184,"After running docker image, it sometimes failed to run kylin successfully.",zzcclp,zzcclp,Minor,Closed,Fixed,27/Apr/20 07:46,10/Jul/20 12:20,
Bug,KYLIN-4490,13304025,Fix minor bug which add measure on frontend,gxcheng,gxcheng,Minor,Closed,Fixed,11/May/20 06:52,10/Jul/20 11:43,
Bug,KYLIN-4521,13307150,The default-time-filter config is not available,fengpod,fengpod,Minor,Closed,Fixed,25/May/20 06:22,10/Jul/20 11:38,
Bug,KYLIN-4523,13307427,Loading HttpContext class twice leads to LinkageError error.,zzcclp,zzcclp,Minor,Closed,Fixed,26/May/20 12:51,10/Jul/20 11:38,
Bug,KYLIN-4524,13307429,system-cube.sh script can't work.,zzcclp,zzcclp,Minor,Closed,Fixed,26/May/20 12:55,10/Jul/20 11:38,
Bug,KYLIN-4598,13312857,Missing dependency when run kylin.sh org.apache.kylin.*,zzcclp,zzcclp,Minor,Closed,Fixed,22/Jun/20 15:14,10/Jul/20 11:36,
Bug,KYLIN-4577,13311928,Throw UnrecognizedPropertyException when server self discovery enables on cdh5.7 env,zzcclp,zzcclp,Minor,Closed,Fixed,17/Jun/20 10:03,10/Jul/20 11:36,
Bug,KYLIN-4597,13312852,Throws NPE when download diagnosis info for a job,zzcclp,zzcclp,Minor,Closed,Fixed,22/Jun/20 15:05,10/Jul/20 11:35,
Bug,KYLIN-4604,13313834,Can not return json format when fetching running queries ,suizhe007,suizhe007,Minor,Open,,28/Jun/20 08:51,09/Jul/20 07:18,
Bug,KYLIN-4615,13314433,fix v2.CubeHBaseEndpointRPC stats log wrong msg,,tianhui5,Minor,Closed,Fixed,01/Jul/20 09:15,01/Jul/20 09:23,
Bug,KYLIN-4493,13304617,"On HDP3 using spark to build dimension dictionary, it throws NoSuchMethodError.",zzcclp,zzcclp,Minor,Open,,13/May/20 10:21,09/Jun/20 03:23,
Bug,KYLIN-4323,13276981,org.apache.kylin.sdk.datasource.adaptor该包下无法输出log日志,,alucardxh,Minor,Closed,Cannot Reproduce,31/Dec/19 08:00,29/May/20 03:11,
Bug,KYLIN-3426,13168094,Visualization charts were not showing up in the insight page,julianpan,ajayaraj,Minor,Closed,Fixed,25/Jun/18 17:23,28/May/20 13:51,
Bug,KYLIN-2257,13026601,executed sql query cannot be reproduced,,Adora,Minor,Open,,08/Dec/16 07:43,27/May/20 14:18,
Bug,KYLIN-2258,13026614,sql query(avg/min/max over) result turns to be replicated,,Adora,Minor,Open,,08/Dec/16 09:08,27/May/20 14:17,
Bug,KYLIN-2473,13046897,ODBC: Date type values not displayed in MSTR sample view ,,event,Minor,Closed,Won't Fix,28/Feb/17 08:41,27/May/20 14:08,
Bug,KYLIN-2231,13023478,"Layer cubing tolerates some insane records, but in-mem cubing doesn't",,shaofengshi,Minor,Open,,26/Nov/16 07:58,27/May/20 14:05,
Bug,KYLIN-1914,12991704,Insight page result grid view will eat whitechars,,mahongbin,Minor,Open,,22/Jul/16 04:33,27/May/20 13:52,
Bug,KYLIN-1901,12990290,Diagnosis package run command failed when using beeline,lidong_sjtu,yimingliu,Minor,Closed,Won't Fix,18/Jul/16 08:19,27/May/20 13:48,
Bug,KYLIN-1853,12987383,MR build job has exceptions in logs but shows SUCCESS finally,,yimingliu,Minor,Closed,Fixed,07/Jul/16 06:11,27/May/20 13:43,
Bug,KYLIN-1682,12968169,Wrong cuboid is chosen when join with subquery,,lidong_sjtu,Minor,Open,,12/May/16 01:50,27/May/20 13:35,
Bug,KYLIN-1689,12969836,bug when a column being dimension as well as in a sum metric,,mahongbin,Minor,Open,,15/May/16 15:37,27/May/20 13:26,
Bug,KYLIN-1457,12945291,BigDecimalSerializer should use precision to check out of range,,yonzhang2012,Minor,Open,,28/Feb/16 18:06,27/May/20 10:56,
Bug,KYLIN-1174,12916556,ehcache ObjectGraphWalker 1000 object references limit issue,,wangxiaoyu,Minor,Open,,27/Nov/15 06:47,27/May/20 10:24,
Bug,KYLIN-1063,12903771,kylin website - Left navigation column of Docs/Development is missing if width of browser window get small,lukehan,lidong_sjtu,Minor,Closed,Fixed,09/Oct/15 15:28,27/May/20 10:15,
Bug,KYLIN-4434,13293807,"The segment build job was not submitted successfully, but the storage of the cube has saved this segment.",zhangyaqian,zhangyaqian,Minor,Closed,Won't Fix,25/Mar/20 12:49,18/May/20 02:21,
Bug,KYLIN-3011,13116294,Tool StorageCleanupJob will cleanup other environment's intermediate hive tables which are using,liukaige,yaho,Minor,Resolved,Fixed,06/Nov/17 01:55,11/May/20 07:13,
Bug,KYLIN-4403,13289481,HTTP 414 when exporting result of long SQLs,,xiacongling,Minor,Open,,04/Mar/20 09:50,04/Mar/20 09:50,
Bug,KYLIN-4332,13278467,Failed to load Hive Table java.lang.IllegalStateException,alex.sidorchuk85,alex.sidorchuk85,Minor,Closed,Invalid,09/Jan/20 14:34,12/Feb/20 14:55,
Bug,KYLIN-4375,13284562,"After kylin is started in hdp3.0 environment, the web page is blank and ClassNotFoundException is seen in kylin.log",,zhangyaqian,Minor,Closed,Duplicate,11/Feb/20 12:20,12/Feb/20 06:08,
Bug,KYLIN-3609,13188977,NPE from QueryMetricsFacade#updateMetricsToReservoir,hit_lacus,yuzhihong@gmail.com,Minor,Closed,Cannot Reproduce,02/Oct/18 21:06,07/Feb/20 07:04,
Bug,KYLIN-1716,12971443,leave executing query page action stop bug,zhongjian,zhongjian,Minor,Closed,Fixed,20/May/16 07:56,06/Feb/20 07:34,
Bug,KYLIN-4254,13267984,"The result exporting from Insight with CSV format is empty, when sql contains Chinese",,Zheng Yang,Minor,Closed,Fixed,13/Nov/19 10:30,06/Feb/20 07:34,
Bug,KYLIN-3842,13219447,kylinProperties.js Unable to get the public configuration of the first line in the front end,simpleyuzhang,simpleyuzhang,Minor,Closed,Fixed,05/Mar/19 02:43,06/Feb/20 07:33,
Bug,KYLIN-4244,13266791,ClassNotFoundException while use org.apache.kylin.engine.mr.common.CubeStatsReader in bash,zhoukangcn,zhoukangcn,Minor,Resolved,Fixed,07/Nov/19 10:19,06/Feb/20 07:33,
Bug,KYLIN-3741,13206363,"when the sql result is empty and limit is 0 , should not have ""load more"" bar",hahayuan,hahayuan,Minor,Closed,Fixed,25/Dec/18 12:02,06/Feb/20 07:33,
Bug,KYLIN-4183,13259563,"Clicking 'Submit' button is unresponsive, when the segment is not selected.",wkh8011,wkh8011,Minor,Closed,Fixed,30/Sep/19 01:45,06/Feb/20 07:33,
Bug,KYLIN-4248,13267593,"When adding a user, the prompt message is incorrect when the user name is empty.",wkh8011,wkh8011,Minor,Closed,Fixed,12/Nov/19 01:59,06/Feb/20 07:05,
Bug,KYLIN-3730,13205334,TableMetadataManager.reloadSourceTableQuietly is wrong,hit_lacus,hit_lacus,Minor,Closed,Fixed,19/Dec/18 10:39,21/Jan/20 07:48,
Bug,KYLIN-3933,13225727,Currently replica set related operation need refresh current front-end page,nichunen,Wayne0101,Minor,Closed,Fixed,03/Apr/19 07:55,21/Jan/20 07:48,
Bug,KYLIN-4117,13247627,Intersect_count() return wrong result when column type is time,hit_lacus,zhangyaqian,Minor,Closed,Fixed,29/Jul/19 10:34,21/Jan/20 07:46,29/Jul/19 00:00
Bug,KYLIN-4029,13237184, Overwriting conflict when create a new data model,liushaohui,liushaohui,Minor,Open,,03/Jun/19 08:41,07/Jan/20 03:42,
Bug,KYLIN-4253,13267983,"The result exporting from Insight with CSV format is empty, when sql contains Chinese",,Zheng Yang,Minor,Open,,13/Nov/19 10:30,13/Nov/19 10:30,
Bug,KYLIN-4204,13264462,Table not found by DEFAULT.KYLIN_ACCOUNT in Kylin 3.0.0-alpha2,liushaohui,liushaohui,Minor,In Progress,,25/Oct/19 10:27,01/Nov/19 03:06,
Bug,KYLIN-3511,13180906,Kylin apache-kylin-2.4.0-bin-hbase1x by CubeBuildingCLI build error,,phuongnh2,Minor,Closed,Fixed,24/Aug/18 08:55,30/Oct/19 09:59,
Bug,KYLIN-1671,12966617,Date dimension cannot be formatted in tableau,lidong_sjtu,lidong_sjtu,Minor,Closed,Fixed,10/May/16 06:01,15/Oct/19 12:17,
Bug,KYLIN-3107,13124882,"An alert dialog will pop up warning ""Failed to load bar chat"" when the user enter or log out from the ""Dashboard"" page.",bob123,peng.jianhua,Minor,Open,,14/Dec/17 06:57,15/Oct/19 07:37,
Bug,KYLIN-4103,13245979,Make the user string in granting operation of project is case insensitive,liushaohui,liushaohui,Minor,Closed,Fixed,19/Jul/19 12:07,13/Oct/19 00:37,
Bug,KYLIN-1856,12987512,Kylin shows old error in job step output after resume - specifically in #4 Step Name: Build Dimension Dictionary,zhangyaqian,calaba@gmail.com,Minor,Closed,Fixed,07/Jul/16 15:39,13/Oct/19 00:37,
Bug,KYLIN-1573,12957150,aggregator expression like sum(a+b) is not working,liyang.gmt8@gmail.com,Bjangir,Minor,Closed,Fixed,08/Apr/16 09:00,10/Oct/19 07:11,
Bug,KYLIN-1813,12981793,intermediate table in Hive not cleaned up,zhongjian,taoj,Minor,Closed,Cannot Reproduce,22/Jun/16 06:59,10/Oct/19 02:46,
Bug,KYLIN-4060,13242078,"""Garbage Collection on HDFS"" step failed because of hdfs path not exists",,skyyws,Minor,Closed,Fixed,28/Jun/19 03:40,30/Jul/19 09:45,
Bug,KYLIN-3979,13230017,Job Fetcher caught a exception java.lang.IllegalArgumentException: there is no related output for job,,jason.tang,Minor,Closed,Not A Problem,25/Apr/19 04:10,29/Jul/19 02:32,
Bug,KYLIN-4030,13237228,ResourceStore deleteResource by comparing timestamp may be failed to delete caused by time precision loose,PENG Zhengshuai,PENG Zhengshuai,Minor,Closed,Fixed,03/Jun/19 12:19,05/Jul/19 13:59,
Bug,KYLIN-4036,13238387,Can't find kylin-2.5.0 mirror in http://mirror.bit.edu.cn/apache/kylin/,,Boriszhu,Minor,Resolved,Invalid,09/Jun/19 06:34,12/Jun/19 02:56,
Bug,KYLIN-3889,13222267,Measure of Count distinct bitmap disappeared when creating the cube,hit_lacus,Wenquan Ha,Minor,Open,,18/Mar/19 09:51,10/Jun/19 09:28,
Bug,KYLIN-3968,13229489,Customized precision doesn't work in web,majic31@163.com,majic31@163.com,Minor,Closed,Fixed,23/Apr/19 02:22,10/Jun/19 06:23,
Bug,KYLIN-4007,13233902,Kylin concurrently builds a global dictionary for too long,hit_lacus,xingya,Minor,Closed,Cannot Reproduce,17/May/19 05:20,31/May/19 07:23,
Bug,KYLIN-3808,13215143,RestAPI /api/jobs always returns 0 for exec_start_time and exec_end_time and exec_interrupt_time fields,mailpig,mailpig,Minor,Closed,Fixed,12/Feb/19 03:22,18/May/19 02:00,
Bug,KYLIN-3939,13226843,"Open csv files  from query exported, the  Chinese characters are garbled",zhao jintao,zhao jintao,Minor,Closed,Fixed,09/Apr/19 03:49,18/May/19 02:00,12/Apr/19 00:00
Bug,KYLIN-3965,13229385,When using DriverManager - No suitable driver found for jdbc:kylin://,alex.sidorchuk85,alex.sidorchuk85,Minor,Closed,Fixed,22/Apr/19 14:21,18/May/19 02:00,
Bug,KYLIN-3911,13224208,Check if HBase table is enabled before diabling table in DeployCoprocessorCLI,liushaohui,liushaohui,Minor,Closed,Fixed,27/Mar/19 04:58,10/May/19 07:40,
Bug,KYLIN-3909,13223944,Spark cubing job failed for MappeableRunContainer is not registered,liushaohui,liushaohui,Minor,Closed,Fixed,26/Mar/19 03:44,10/May/19 07:34,
Bug,KYLIN-3898,13222778,Cube level properties are ineffective in the some build steps,temple.zhou,temple.zhou,Minor,Closed,Fixed,20/Mar/19 09:22,16/Apr/19 02:25,
Bug,KYLIN-3951,13227594,JDBC source Table name forced to uppercase,,zhangxingzhi,Minor,Closed,Duplicate,12/Apr/19 01:35,12/Apr/19 02:08,
Bug,KYLIN-3875,13221836,"During cube or model design, from 1th-step jump to 4th-step doesn't check validity of step between 1th-step and 4th-step, which click next button does.",,simpleyuzhang,Minor,Open,,15/Mar/19 07:55,15/Mar/19 07:55,
Bug,KYLIN-3833,13218120,Potential OOM in Spark Extract Fact Table Distinct Columns step,alex.sidorchuk85,alex.sidorchuk85,Minor,Closed,Fixed,26/Feb/19 15:47,08/Mar/19 01:19,
Bug,KYLIN-3793,13212226,org.apache.kylin.source.kafka.util.KafkaSampleProducer exit after generating 1 message,shaofengshi,shaofengshi,Minor,Closed,Fixed,28/Jan/19 12:29,08/Mar/19 01:19,
Bug,KYLIN-3783,13211254,The mapreduce.map.java.opts config in kylin_job_conf_inmem.xml overrides the krb5.conf config in Cluster,,simpleyuzhang,Minor,Closed,Fixed,23/Jan/19 10:56,24/Jan/19 06:02,
Bug,KYLIN-2011,13004485,Query without order by should not leverage topn measure,,mahongbin,Minor,Closed,Duplicate,13/Sep/16 03:25,18/Jan/19 14:27,
Bug,KYLIN-3697,13199543,check port availability when starts kylin instance,DDDQ,DDDQ,Minor,Closed,Fixed,20/Nov/18 08:43,12/Jan/19 06:41,
Bug,KYLIN-3663,13195828,Failed to delete project when project has more than one table,rongchuan.jin,rongchuan.jin,Minor,Closed,Fixed,02/Nov/18 06:23,12/Jan/19 06:41,
Bug,KYLIN-3575,13186650,Unclosed Connection in DriverTest,Aron.tao,yuzhihong@gmail.com,Minor,Closed,Fixed,21/Sep/18 16:23,12/Jan/19 06:41,
Bug,KYLIN-3581,13186898,compareTo method should be paired with equals method,hit_lacus,yuzhihong@gmail.com,Minor,Closed,Fixed,23/Sep/18 17:50,12/Jan/19 06:41,
Bug,KYLIN-3603,13188269,HBase connection isn't closed in UpdateHTableHostCLI,caolijun1166,caolijun1166,Minor,Closed,Fixed,29/Sep/18 01:05,12/Jan/19 06:41,
Bug,KYLIN-3574,13186647,Unclosed lookup table in DictionaryGeneratorCLI#processSegment,hit_lacus,yuzhihong@gmail.com,Minor,Closed,Fixed,21/Sep/18 16:22,12/Jan/19 06:41,
Bug,KYLIN-3721,13204709,Failed to get source table when write the wrong password at the first time ,rongchuan.jin,rongchuan.jin,Minor,Closed,Fixed,16/Dec/18 03:27,12/Jan/19 06:41,
Bug,KYLIN-3695,13199492,Error while creating hive table through Kylin build cube with mysql imported tables,hit_lacus,gauravbrills,Minor,Closed,Fixed,20/Nov/18 02:50,12/Jan/19 06:41,
Bug,KYLIN-3662,13195572,"exception message ""Cannot find project '%s'."" should be formated",chitin,chitin,Minor,Closed,Fixed,01/Nov/18 08:29,12/Jan/19 06:41,
Bug,KYLIN-3588,13187084,Potentially duplicate put to RemoveBlackoutRealizationsRule#filters map,Aron.tao,yuzhihong@gmail.com,Minor,Closed,Fixed,24/Sep/18 17:02,12/Jan/19 06:41,
Bug,KYLIN-3576,13186854,IllegalArgumentException: No enum constant org.apache.kylin.rest.service.JobService.JobSearchMode.,shaofengshi,shaofengshi,Minor,Closed,Fixed,23/Sep/18 02:38,12/Jan/19 06:41,
Bug,KYLIN-3579,13186896,entrySet iterator should be used in BPUSCalculator ,Wayne0101,yuzhihong@gmail.com,Minor,Closed,Fixed,23/Sep/18 17:40,12/Jan/19 06:41,
Bug,KYLIN-3751,13207204,Query failed when you set log4j.logger.org.apache.calcite=DEBUG,,zengrui,Minor,Resolved,Workaround,02/Jan/19 02:59,07/Jan/19 06:31,
Bug,KYLIN-3706,13201029,why kylin create local metadata directory,chitin,windTa1ker,Minor,Closed,Resolved,28/Nov/18 08:11,26/Dec/18 06:07,
Bug,KYLIN-3735,13205876,Advanced Snapshot Table Save Fail,caolijun1166,jiahua.hu,Minor,Closed,Not A Problem,21/Dec/18 04:22,25/Dec/18 12:20,
Bug,KYLIN-3648,13194033,"Kylin may not add ""kylin.storage.hbase.cluster-hdfs-config-file"" to configuration properly",Wayne0101,shaofengshi,Minor,Closed,Not A Problem,25/Oct/18 03:12,14/Dec/18 07:06,
Bug,KYLIN-3567,13185770,Change scala dependency to provided,Wayne0101,Wayne0101,Minor,Closed,Fixed,18/Sep/18 10:27,06/Nov/18 02:21,
Bug,KYLIN-3543,13183504,Unclosed Job instance in CreateHTableJob#exportHBaseConfiguration,yichen.zhou,yuzhihong@gmail.com,Minor,Closed,Fixed,06/Sep/18 21:43,06/Nov/18 02:21,
Bug,KYLIN-3527,13182703,Hybrid couldn't save when there is only 1 cube,emiya0306,shaofengshi,Minor,Closed,Fixed,04/Sep/18 01:43,06/Nov/18 02:21,
Bug,KYLIN-3645,13193742,Kylin does not clean table metadata when drop project(Kafka Source),rongchuan.jin,rongchuan.jin,Minor,Closed,Fixed,24/Oct/18 02:49,06/Nov/18 02:21,
Bug,KYLIN-3439,13169741,"configuration ""kylin.web.timezone""  is Inconsistent between kylin-defaults.properties and KylinConfigBase.java",Aron.tao,Aron.tao,Minor,Closed,Fixed,03/Jul/18 09:16,06/Nov/18 02:21,
Bug,KYLIN-3595,13187427,Beeline does not retrieve CLASSPATH and hangs,rjarvis,rjarvis,Minor,Closed,Fixed,25/Sep/18 20:19,06/Nov/18 02:21,
Bug,KYLIN-3582,13186900,String comparison should not use == in RecordEvent,hit_lacus,yuzhihong@gmail.com,Minor,Closed,Fixed,23/Sep/18 17:59,06/Nov/18 02:21,
Bug,KYLIN-3565,13185498,User login error message is inaccurate,emiya0306,mwu_,Minor,Closed,Fixed,17/Sep/18 12:27,06/Nov/18 02:21,
Bug,KYLIN-3556,13184471,Interned string should not be used as lock object,liukaige,yuzhihong@gmail.com,Minor,Closed,Fixed,11/Sep/18 21:30,06/Nov/18 02:21,
Bug,KYLIN-3136,13127482,Endless status while subtask happens to be the illegal RUNNING,wormholer,wormholer,Minor,Closed,Fixed,28/Dec/17 07:46,25/Oct/18 02:12,
Bug,KYLIN-3583,13186901,Integer multiplication is performed where Long result is expected,Wayne0101,yuzhihong@gmail.com,Minor,Resolved,Resolved,23/Sep/18 18:01,23/Oct/18 08:42,
Bug,KYLIN-3585,13186906,Ineffective declaration of volatile field in SparkFactDistinct,Wayne0101,yuzhihong@gmail.com,Minor,Resolved,Resolved,23/Sep/18 20:20,23/Oct/18 08:38,
Bug,KYLIN-3584,13186902,Incorrect lazy initialization of DefaultScheduler.INSTANCE,,yuzhihong@gmail.com,Minor,Open,,23/Sep/18 18:08,27/Sep/18 18:13,
Bug,KYLIN-3587,13187071,Null value is used in IllegalStateException message,yichen.zhou,yuzhihong@gmail.com,Minor,Resolved,Fixed,24/Sep/18 15:42,27/Sep/18 09:18,
Bug,KYLIN-3568,13185940,User login error message is inaccurate,hit_lacus,zonli,Minor,Closed,Duplicate,19/Sep/18 01:14,19/Sep/18 01:15,
Bug,KYLIN-3525,13182554,kylin.source.hive.keep-flat-table=true will delete data,hit_lacus,xiewenliang,Minor,Closed,Fixed,03/Sep/18 01:12,17/Sep/18 10:57,
Bug,KYLIN-3557,13184472,PreparedStatement should be closed in JDBCResourceDAO#checkTableExists,shaofengshi,yuzhihong@gmail.com,Minor,Closed,Fixed,11/Sep/18 21:33,17/Sep/18 10:57,
Bug,KYLIN-3550,13184210,"""kylin.source.hive.flat-table-field-delimiter"" has extra ""\"" ",shaofengshi,shaofengshi,Minor,Closed,Fixed,11/Sep/18 01:44,17/Sep/18 10:57,
Bug,KYLIN-3551,13184236,"Spark job failed with ""FileNotFoundException"" ",Wayne0101,shaofengshi,Minor,Closed,Fixed,11/Sep/18 06:10,17/Sep/18 10:57,
Bug,KYLIN-3538,13183057,Automatic cube enabled functionality is not merged into 2.4.0,shaofengshi,inigoml,Minor,Closed,Fixed,05/Sep/18 07:16,17/Sep/18 00:59,
Bug,KYLIN-3536,13182767,PrepareStatement cache issue when there are new segments built,magang,magang,Minor,Closed,Fixed,04/Sep/18 09:33,17/Sep/18 00:59,
Bug,KYLIN-3258,13139169,No check for duplicate cube name when creating a hybrid cube,shaofengshi,seva_ostapenko,Minor,Closed,Fixed,16/Feb/18 22:18,17/Sep/18 00:59,
Bug,KYLIN-3483,13176808,Imprecise comparison between double and integer division,Aron.tao,yuzhihong@gmail.com,Minor,Closed,Fixed,03/Aug/18 19:51,17/Sep/18 00:59,
Bug,KYLIN-3516,13181182,Job status not updated after job discarded,nichunen,nichunen,Minor,Closed,Fixed,26/Aug/18 10:54,17/Sep/18 00:59,
Bug,KYLIN-3522,13182325,PrepareStatement cache issue,magang,magang,Minor,Closed,Fixed,31/Aug/18 10:04,17/Sep/18 00:59,
Bug,KYLIN-3382,13159581,YARN job link wasn't displayed when job is running,Na Zhai,shaofengshi,Minor,Closed,Fixed,16/May/18 01:57,17/Sep/18 00:59,
Bug,KYLIN-3542,13183352,kylin cube导入数据到hive,,hands,Minor,Resolved,Not A Problem,06/Sep/18 09:40,14/Sep/18 01:20,
Bug,KYLIN-3505,13180171,DataType.getType wrong usage of cache,hu2008yinxiang,hu2008yinxiang,Minor,Closed,Fixed,21/Aug/18 09:21,09/Sep/18 05:53,
Bug,KYLIN-3451,13172174,Cloned cube doesn't have Mandatory Cuboids copied,xingpeng1,xingpeng1,Minor,Closed,Fixed,14/Jul/18 05:52,09/Sep/18 05:53,
Bug,KYLIN-3486,13177348,cube_streaming page command exception,Na Zhai,chenwen.wang,Minor,Closed,Fixed,07/Aug/18 09:41,23/Aug/18 03:08,
Bug,KYLIN-3357,13156498,Sum of small int measure may be nagetive after KYLIN-2982,,liushaohui,Minor,Resolved,Won't Fix,02/May/18 03:06,13/Aug/18 02:16,
Bug,KYLIN-2683,13082044,Support reloading kerberos token of BeelineHiveClient,kanta,kanta,Minor,Closed,Not A Problem,23/Jun/17 07:09,06/Jul/18 06:41,
Bug,KYLIN-3367,13157089,Add the compatibility for new version of hbase,wankunde,wankunde,Minor,Closed,Fixed,04/May/18 09:09,02/Jul/18 06:10,
Bug,KYLIN-3381,13159580,Stop/abort cubing job doesn't stop Spark job,,shaofengshi,Minor,Closed,Duplicate,16/May/18 01:56,27/Jun/18 03:15,
Bug,KYLIN-3396,13163727,NPE throws when materialize lookup table to HBase,magang,magang,Minor,Closed,Fixed,04/Jun/18 01:58,23/Jun/18 14:56,
Bug,KYLIN-3115,13125534,Incompatible RowKeySplitter initialize between build and merge job,shaofengshi,gwang3,Minor,Closed,Fixed,18/Dec/17 07:31,23/Jun/18 14:56,
Bug,KYLIN-3363,13156565,Wrong partition condition appended in JDBC Source,lidong_sjtu,lidong_sjtu,Minor,Closed,Fixed,02/May/18 10:46,23/Jun/18 14:56,
Bug,KYLIN-3292,13145598,The setting config dialog will cause NPE in Kylin server,xingpeng1,xingpeng1,Minor,Closed,Fixed,16/Mar/18 06:48,23/Jun/18 14:56,
Bug,KYLIN-3257,13139114,Useless call in FuzzyValueCombination,lwz9103,yuzhihong@gmail.com,Minor,Closed,Fixed,16/Feb/18 18:36,23/Jun/18 14:56,
Bug,KYLIN-3295,13146082,Unused method SQLDigestUtil#appendTsFilterToExecute,Aron.tao,yuzhihong@gmail.com,Minor,Closed,Fixed,18/Mar/18 23:18,23/Jun/18 14:56,
Bug,KYLIN-3336,13151305,java.lang.NoSuchMethodException: org.apache.kylin.tool.HBaseUsageExtractor.execute([Ljava.lang.String;),xingpeng1,xingpeng1,Minor,Closed,Fixed,10/Apr/18 08:08,23/Jun/18 14:56,
Bug,KYLIN-2267,13027268,"When FK/PK column type mismatched, get error on query: ""NullPointerException: Column ### does not exist in row key desc""",,shaofengshi,Minor,Closed,Fixed,11/Dec/16 12:56,30/May/18 10:51,
