Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,ATLAS-420,12927975,Bug ticket for apache abdera,,florian.schaefer@unitb-consulting.de,Major,Resolved,Invalid,06/Jan/16 09:57,29/Jan/16 06:38,
Bug,ATLAS-43,12841901,"Only Table, hive_table should have Schema",darshankumar89,darshankumar89,Major,Resolved,Not A Problem,01/Jul/15 06:14,29/Jan/16 06:36,
Bug,ATLAS-85,12849014,./dashboard/v2/npm-debug.log file should be added into rat exclusion list,airbots,airbots,Major,Resolved,Not A Problem,24/Jul/15 21:31,29/Jan/16 06:22,
Bug,ATLAS-233,12905105,apache spark,,sshroff,Major,Resolved,Invalid,15/Oct/15 06:35,29/Jan/16 06:19,
Bug,ATLAS-449,12933098," ATLAS-396  Creating an entity with non-existing type results in ""Unable to deserialize json"" error",guptaneeru,guptaneeru,Major,Resolved,Duplicate,21/Jan/16 15:40,21/Jan/16 15:57,
Bug,ATLAS-446,12932494,IndexWriter.updateDocument on FSDirectory does not work Ver.5.4.0,,uygaryuzsuren,Major,Resolved,Invalid,19/Jan/16 19:03,20/Jan/16 06:34,
Bug,ATLAS-404,12923064,Updates for Atlas API changes in ATLAS-394,,madhan,Major,Resolved,Invalid,18/Dec/15 16:51,05/Jan/16 05:50,
Bug,ATLAS-399,12922787,Multi-word type query fails,,girishrp,Major,Resolved,Invalid,17/Dec/15 18:05,01/Jan/16 16:45,
Bug,ATLAS-413,12924702,Log4J2 does not log for events emanating from classes in JARs in WEB-INF/lib,,shaileshhemdev,Major,Resolved,Invalid,29/Dec/15 15:33,30/Dec/15 08:02,
Bug,ATLAS-187,12896114, DSL - Fix issues while loading arrays in a select expression,thiyag,suma.shivaprasad,Major,Open,,24/Sep/15 13:39,22/Dec/15 10:12,
Bug,ATLAS-386,12921473,Handle hive rename Table,shwethags,shwethags,Major,Resolved,Fixed,13/Dec/15 12:14,15/Dec/15 09:40,
Bug,ATLAS-264,12909439,"UI: As part of trait/tag creation, POST response(201 created) is enough to say the request is successful. Extra http GET call can be removed.",Anilg,ayubpathan,Major,Resolved,Fixed,31/Oct/15 17:55,10/Dec/15 04:22,
Bug,ATLAS-3,12837753,Mixed Index creation fails with Date types,suma.shivaprasad,suma.shivaprasad,Major,Resolved,Fixed,15/Jun/15 06:19,09/Dec/15 14:32,
Bug,ATLAS-54,12843418,Rename configs in hive hook,shwethags,shwethags,Major,Resolved,Fixed,08/Jul/15 06:37,09/Dec/15 14:32,
Bug,ATLAS-37,12840760,"atlas repository, webapp, hive-bridge tests fails with Hbase and Solr as Titan storage backend",suma.shivaprasad,suma.shivaprasad,Major,Resolved,Fixed,26/Jun/15 07:48,09/Dec/15 14:25,
Bug,ATLAS-153,12863288,Build failure - org.glassfish:javax.el,shwethags,shwethags,Major,Resolved,Fixed,11/Sep/15 05:22,09/Dec/15 14:25,
Bug,ATLAS-93,12851592,import-hive.sh reports FileNotFoundException,shwethags,airbots,Major,Resolved,Fixed,05/Aug/15 05:46,09/Dec/15 14:25,
Bug,ATLAS-293,12911301,UI Requires Internet Access For UI Facelift ,darshankumar89,darshankumar89,Major,Resolved,Fixed,07/Nov/15 14:12,09/Dec/15 14:25,
Bug,ATLAS-301,12912721,Atlas Distribution module test is failing,yhemanth,yhemanth,Major,Resolved,Fixed,13/Nov/15 05:21,09/Dec/15 14:25,
Bug,ATLAS-92,12851578,import-hive.sh failed to find HiveMetaStoreBridge,airbots,airbots,Major,Resolved,Fixed,05/Aug/15 04:13,09/Dec/15 14:25,
Bug,ATLAS-36,12840637,Need separate persisted properties for HTTP and HTTPS ports,jmaron,jmaron,Major,Resolved,Fixed,25/Jun/15 20:20,09/Dec/15 14:25,
Bug,ATLAS-289,12911136,updateEntity does not remove existing edge for multiplicity-one reference,dkantor,dkantor,Major,Resolved,Fixed,06/Nov/15 17:23,09/Dec/15 14:25,
Bug,ATLAS-117,12857515,Build fails on the latest commit,dossett@gmail.com,dkaspar,Major,Resolved,Fixed,20/Aug/15 12:00,09/Dec/15 14:25,
Bug,ATLAS-350,12917288,Document jaas config details for atlas,tbeerbower,ayubpathan,Major,Resolved,Fixed,01/Dec/15 15:48,09/Dec/15 14:24,
Bug,ATLAS-21,12838352,quick_start script run throws an exception,jmaron,svenkat,Major,Resolved,Fixed,17/Jun/15 01:06,09/Dec/15 14:24,
Bug,ATLAS-79,12846207,Unique constraint is not honoured,shwethags,shwethags,Major,Resolved,Fixed,20/Jul/15 06:52,09/Dec/15 14:24,
Bug,ATLAS-95,12852316,import-hive.sh reports illegal java parameters,airbots,airbots,Major,Resolved,Fixed,05/Aug/15 17:43,09/Dec/15 14:24,
Bug,ATLAS-168,12864434,Atlas UI - Max column in hive 4 ?,darshankumar89,darshankumar89,Major,Resolved,Fixed,16/Sep/15 03:48,09/Dec/15 14:24,
Bug,ATLAS-242,12906233,The qualified name for hive entities should be backward compatible,shwethags,dkaspar,Major,Resolved,Fixed,20/Oct/15 13:01,09/Dec/15 14:24,
Bug,ATLAS-45,12842798,Entity submit fails,suma.shivaprasad,shwethags,Major,Resolved,Fixed,06/Jul/15 05:02,09/Dec/15 14:24,
Bug,ATLAS-344,12917124,Document HBase permissions for secure cluster,tbeerbower,tbeerbower,Major,Resolved,Fixed,01/Dec/15 02:11,09/Dec/15 14:24,
Bug,ATLAS-196,12896732,Fix solr documentation,suma.shivaprasad,suma.shivaprasad,Major,Resolved,Fixed,28/Sep/15 08:36,09/Dec/15 14:24,
Bug,ATLAS-81,12846226,atlas debian packaing fails in maven build,vijay_k,vijay_k,Major,Resolved,Fixed,20/Jul/15 09:32,09/Dec/15 14:24,
Bug,ATLAS-33,12839453,Atlas restart fails,shwethags,shwethags,Major,Resolved,Fixed,22/Jun/15 05:57,09/Dec/15 14:24,
Bug,ATLAS-29,12838878,client authentication fails in secure environment from server processes,jmaron,jmaron,Major,Resolved,Fixed,18/Jun/15 18:04,09/Dec/15 14:24,
Bug,ATLAS-296,12912068,IllegalArgumentException during hive HiveHookIT integration tests.,tbeerbower,tbeerbower,Major,Resolved,Fixed,11/Nov/15 03:39,09/Dec/15 14:24,
Bug,ATLAS-16,12838082,jersey jaxb exception,shwethags,shwethags,Major,Resolved,Fixed,16/Jun/15 08:08,09/Dec/15 14:24,
Bug,ATLAS-180,12895761,Cleanup atlas doc packaging,shwethags,shwethags,Major,Resolved,Fixed,23/Sep/15 11:43,09/Dec/15 14:24,
Bug,ATLAS-31,12839160,ATLAS build fails with clean repo,suma.shivaprasad,suma.shivaprasad,Major,Resolved,Fixed,19/Jun/15 15:43,09/Dec/15 14:24,
Bug,ATLAS-232,12904934,Fix the API incompatibility introduced in ATLAS-58,shwethags,shwethags,Major,Resolved,Fixed,14/Oct/15 17:29,09/Dec/15 14:24,
Bug,ATLAS-380,12920333,Fix ATLAS source artifact generation,suma.shivaprasad,suma.shivaprasad,Major,Resolved,Fixed,09/Dec/15 06:27,09/Dec/15 08:37,
Bug,ATLAS-279,12909991,"UI not displaying results for certain successful ""select"" search queries",Anilg,ayubpathan,Major,Resolved,Fixed,03/Nov/15 13:42,08/Dec/15 04:49,
Bug,ATLAS-361,12918015,Add validation when index backends are switched in ATLAS configuration,suma.shivaprasad,suma.shivaprasad,Major,Resolved,Fixed,03/Dec/15 13:54,07/Dec/15 07:03,
Bug,ATLAS-337,12916538,Hive import fails upon re-run if Atlas Server was restarted after abnormal termination,suma.shivaprasad,yhemanth,Major,Resolved,Fixed,27/Nov/15 04:31,04/Dec/15 08:46,
Bug,ATLAS-363,12918683,Kerberized cluster: client.properties does not have correct values for the properties,tbeerbower,tbeerbower,Major,Resolved,Fixed,04/Dec/15 02:09,04/Dec/15 02:21,
Bug,ATLAS-175,12895221,DSL query fails when where is no alias ,,suma.shivaprasad,Major,Open,,21/Sep/15 18:57,03/Dec/15 14:50,
Bug,ATLAS-341,12916865,Doc: Fault tolerant configurations for Atlas backing stores,,yhemanth,Major,Open,,30/Nov/15 05:12,30/Nov/15 05:12,
Bug,ATLAS-260,12908609," if the trait name is long, UI does not handle it properly",Anilg,darshankumar89,Major,Resolved,Fixed,28/Oct/15 15:48,29/Nov/15 18:22,
Bug,ATLAS-336,12916454,gf,,arthur.sigma,Major,Resolved,Auto Closed,26/Nov/15 14:06,26/Nov/15 14:09,
Bug,ATLAS-220,12904262,Gets on Enum attribute should return EnumValue,yhemanth,suma.shivaprasad,Major,Resolved,Fixed,12/Oct/15 18:19,25/Nov/15 10:40,
Bug,ATLAS-143,12862956,resultMapping for DSL queries,,suma.shivaprasad,Major,Resolved,Duplicate,10/Sep/15 05:35,20/Nov/15 06:50,
Bug,ATLAS-294,12911432,"Select queries(ex: from DB select DB.name) response contains column names as ""_col_x"" instead of the actual names requested in the query.",thiyag,ayubpathan,Major,Resolved,Fixed,09/Nov/15 04:55,20/Nov/15 05:10,
Bug,ATLAS-302,12912755,Build package failure in JavaDocs report generation,,jordan,Major,Resolved,Not A Problem,13/Nov/15 08:38,19/Nov/15 08:29,
Bug,ATLAS-224,12904578,Left Navigation search results do not show name for each GUID,Anilg,darshankumar89,Major,Resolved,Fixed,13/Oct/15 15:37,11/Nov/15 05:20,
Bug,ATLAS-160,12863762,Move UI plugins from webapp to dashboard module,,shwethags,Major,Resolved,Duplicate,14/Sep/15 06:16,10/Nov/15 15:27,
Bug,ATLAS-292,12911271,The artifactId 'dashboard' should be 'atlas-dashboard' in the webapp/pom.xml,ltfxyz,ltfxyz,Major,Resolved,Fixed,07/Nov/15 03:05,09/Nov/15 05:01,
Bug,ATLAS-285,12910820,"Hive process lineage graph API request is broken, it always returns 404.",bergenholtz,ayubpathan,Major,Resolved,Invalid,05/Nov/15 19:39,09/Nov/15 05:00,
Bug,ATLAS-290,12911180,Request to get a specific entity using REST API returns additional (perhaps all) entities,,kulkabhay,Major,Resolved,Invalid,06/Nov/15 19:27,09/Nov/15 04:16,
Bug,ATLAS-265,12909444,Tags listed in the dropdown are limited to 30 when tried to add tag to an entity. This will limit the user to use only the first 30 tags even though we have more tags,darshankumar89,ayubpathan,Major,Resolved,Fixed,31/Oct/15 18:33,06/Nov/15 16:34,
Bug,ATLAS-261,12908611,"If we have ""/"" in the search query(example: ""abc/"", UI fires the same request twice. verified the same using network trace as well.",sanjayp,darshankumar89,Major,Resolved,Fixed,28/Oct/15 15:49,06/Nov/15 09:47,
Bug,ATLAS-283,12910757,UI :After clicking Add tag - Parsing Error,darshankumar89,darshankumar89,Major,Resolved,Fixed,05/Nov/15 15:37,06/Nov/15 09:22,
Bug,ATLAS-223,12904577,Backporting the UI into 0.5 incubating snapshot ,darshankumar89,darshankumar89,Major,Resolved,Won't Fix,13/Oct/15 15:35,06/Nov/15 09:09,
Bug,ATLAS-280,12910322,The url of jceks cause some test cases always fail under Windows,ltfxyz,ltfxyz,Major,Resolved,Fixed,04/Nov/15 11:28,06/Nov/15 08:44,
Bug,ATLAS-281,12910328,The location of some exceptions is not correct.,ltfxyz,ltfxyz,Major,Resolved,Fixed,04/Nov/15 11:56,06/Nov/15 08:41,
Bug,ATLAS-278,12909967,dashboard overlay is added in webapp/overlays,sanjayp,shwethags,Major,Resolved,Invalid,03/Nov/15 11:36,06/Nov/15 05:39,
Bug,ATLAS-262,12908843,UI: Entities displayed after attaching long tags can be handled properly,Anilg,ayubpathan,Major,Resolved,Fixed,29/Oct/15 09:27,04/Nov/15 02:48,
Bug,ATLAS-277,12909886,i want to take help migration issue with myfaces 1.1.5 which moves from weblogic server 10.3 to weblogic server 12 c,,Vivekanand,Major,Resolved,Invalid,03/Nov/15 02:35,03/Nov/15 04:38,
Bug,ATLAS-276,12909848,Cannot share my filters,,godenyao,Major,Resolved,Invalid,02/Nov/15 23:56,03/Nov/15 04:30,
Bug,ATLAS-252,12907730,Test,,kairs,Major,Closed,Not A Problem,25/Oct/15 11:19,25/Oct/15 11:21,
Bug,ATLAS-243,12907075,"Build error: build.xml:1864: The <jar> type doesn't support the ""flattenattributes"" attribute.",,cod,Major,Resolved,Invalid,22/Oct/15 13:02,23/Oct/15 08:37,
Bug,ATLAS-236,12905342,DefaultMetaDataService.createType() calls validateTypeDefinition() twice in consecutive lines,jspeidel,jspeidel,Major,Resolved,Fixed,15/Oct/15 21:41,17/Oct/15 03:21,
Bug,ATLAS-225,12904703,webapp and dashboard builds fail with rat-check failures,tbeerbower,tbeerbower,Major,Resolved,Not A Problem,13/Oct/15 23:36,14/Oct/15 01:22,
Bug,ATLAS-215,12903595,Configure Consumer Groups for Notifications,tbeerbower,tbeerbower,Major,Resolved,Duplicate,09/Oct/15 01:28,12/Oct/15 19:49,
Bug,ATLAS-217,12904084,Use entity change listener with entity notifications.,tbeerbower,tbeerbower,Major,Resolved,Duplicate,12/Oct/15 04:24,12/Oct/15 19:49,
Bug,ATLAS-30,12839124,GraphBackedDiscoveryServiceTest.testSearchByDSLQueries,suma.shivaprasad,suma.shivaprasad,Major,Resolved,Duplicate,19/Jun/15 12:58,29/Sep/15 04:39,
Bug,ATLAS-145,12862958,DSL - Fix back reference DSL to gremlin translation issues,,suma.shivaprasad,Major,Open,,10/Sep/15 05:41,28/Sep/15 06:44,
Bug,ATLAS-191,12896479,Problems in running the new OCW with a config file,,jkim@atmos.ucla.edu,Major,Resolved,Invalid,25/Sep/15 20:06,28/Sep/15 03:57,
Bug,ATLAS-190,12896319,Couchdb Upgrade issue,,paramaguru1,Major,Resolved,Invalid,25/Sep/15 04:37,28/Sep/15 03:56,
Bug,ATLAS-178,12895427,DSL - Fix loop expressions to support array types,,suma.shivaprasad,Major,Open,,22/Sep/15 12:37,22/Sep/15 12:37,
Bug,ATLAS-173,12895031,Trial balance & Balance sheet reports don't pick up all GL account,,nuhuynh,Major,Resolved,Invalid,21/Sep/15 04:04,21/Sep/15 08:31,
Bug,ATLAS-166,12864120,DSL - Fix select with joins,,suma.shivaprasad,Major,Open,,15/Sep/15 04:42,15/Sep/15 08:29,
Bug,ATLAS-167,12864137,DSL -Query Parsing of longs is incorrect,,suma.shivaprasad,Major,Open,,15/Sep/15 05:46,15/Sep/15 05:46,
Bug,ATLAS-154,12863539,Update website for 0.5-incubating release,svenkat,svenkat,Major,Resolved,Fixed,11/Sep/15 21:39,11/Sep/15 22:54,
Bug,ATLAS-110,12857389,UI: Lineage should be clickable,vkadam,bergenholtz,Major,Resolved,Fixed,20/Aug/15 01:26,11/Sep/15 22:52,
Bug,ATLAS-144,12862957,DSL doesn't handle nested double quotes,,suma.shivaprasad,Major,Open,,10/Sep/15 05:35,11/Sep/15 12:38,
Bug,ATLAS-148,12863048,User rights were removed,,Philipp Suter,Major,Resolved,Invalid,10/Sep/15 13:19,10/Sep/15 13:29,
Bug,ATLAS-137,12862442,trackMessages issue NMS,,hamiltonaraujo,Major,Resolved,Invalid,08/Sep/15 15:04,10/Sep/15 09:31,
Bug,ATLAS-146,12862959,Fix expression evaluation on LHS of a comparision expression in DSL,,suma.shivaprasad,Major,Open,,10/Sep/15 05:52,10/Sep/15 05:52,
Bug,ATLAS-118,12857542,rename atlas log4j configuration files to avoid config collisions with other projects,jmaron,jmaron,Major,Resolved,Fixed,20/Aug/15 14:08,08/Sep/15 14:50,
Bug,ATLAS-130,12860789,Apache Karaf Isn't Exporting JVM Extensions (at least to Jetty),,cpietrafeso,Major,Resolved,Invalid,31/Aug/15 20:00,31/Aug/15 22:06,
Bug,ATLAS-115,12857470,Remove unnecessary log4j.xml in typesystem,suma.shivaprasad,suma.shivaprasad,Major,Resolved,Fixed,20/Aug/15 07:58,26/Aug/15 20:09,
Bug,ATLAS-120,12857960,Top level build fails in clean environment,tbeerbower,tbeerbower,Major,Resolved,Duplicate,21/Aug/15 20:29,26/Aug/15 17:53,
Bug,ATLAS-116,12857510,Build fails when skipping Maven tests,tbeerbower,dkaspar,Major,Resolved,Fixed,20/Aug/15 11:16,24/Aug/15 15:31,
Bug,ATLAS-121,12858025,Unable to build on fresh stack,,vkadam,Major,Resolved,Duplicate,22/Aug/15 03:36,22/Aug/15 14:04,
Bug,ATLAS-119,12857903,sign particular pdf,,DRA2840,Major,Resolved,Invalid,21/Aug/15 17:13,21/Aug/15 19:41,
Bug,ATLAS-89,12850712,Atlas can not start if data/berkley directory exists originally,,airbots,Major,Resolved,Invalid,31/Jul/15 22:23,19/Aug/15 23:11,
Bug,ATLAS-97,12852584,hive(1.2.0) hbase(1.1.1) integration issue with hadoop(2.7.0),,koushik,Major,Resolved,Invalid,06/Aug/15 14:20,10/Aug/15 10:16,
Bug,ATLAS-44,12842625,Cordova camera getPicture crashes on Galaxy S6,,elazar125,Major,Resolved,Invalid,03/Jul/15 20:05,04/Aug/15 11:57,
Bug,ATLAS-24,12838379,Move security tests out of hive-bridge to webapp module,,shwethags,Major,Resolved,Duplicate,17/Jun/15 05:00,30/Jul/15 09:26,
Bug,ATLAS-61,12844147,Inconsistent metadata content,,dkaspar,Major,Resolved,Fixed,10/Jul/15 11:39,28/Jul/15 09:44,
Bug,ATLAS-78,12845845,[Olingo V2.0.4] Bug in Function Imports: nullable parameters not supported,,Andreas Pfenninger,Major,Resolved,Invalid,17/Jul/15 09:36,23/Jul/15 00:22,
Bug,ATLAS-35,12840434,Titan with HBase and Solr deployment fails due to missing dependencies,suma.shivaprasad,suma.shivaprasad,Major,Resolved,Duplicate,25/Jun/15 05:25,21/Jul/15 08:55,
Bug,ATLAS-38,12840896,Openfont cannot be supported in FOP2.0,,leoyanghpcom@gmail.com,Major,Resolved,Duplicate,26/Jun/15 16:01,26/Jun/15 16:17,
Bug,ATLAS-27,12838757,Read error : Partition Varchar column cannot be cast to string,,devansh87,Major,Resolved,Invalid,18/Jun/15 11:08,19/Jun/15 06:57,
Bug,ATLAS-8,12838021,Release Atlas 0.5 umbrella ,svenkat,svenkat,Major,Resolved,Fixed,16/Jun/15 02:40,19/Jun/15 00:28,
Bug,ATLAS-17,12838102,Parameterize schema API query per typeName,shwethags,shwethags,Major,Resolved,Fixed,16/Jun/15 08:54,17/Jun/15 08:41,
Bug,ATLAS-15,12838057,Remove hard-coding of project version in tests,,shwethags,Major,Resolved,Fixed,16/Jun/15 06:29,17/Jun/15 05:01,
Bug,ATLAS-19,12838211,remove docs associated with python mock used for testing,jmaron,jmaron,Major,Resolved,Fixed,16/Jun/15 16:21,16/Jun/15 16:42,
Bug,ATLAS-2,12837700,Certificate and keystore passwords for SSL are switched ,,jmaron,Major,Resolved,Fixed,14/Jun/15 17:23,14/Jun/15 17:59,
Bug,ATLAS-4566,13431911,Fix NPE,,zhangway,Minor,Open,,04/Mar/22 09:07,04/Mar/22 09:07,
Bug,ATLAS-4553,13427701,UI: Columns added in search results page gets reset after clicking refresh button,Farhan Khan,Rahul_FI,Minor,Patch Available,,10/Feb/22 09:30,23/Feb/22 10:24,
Bug,ATLAS-4513,13418245,UI: (Classic) Delete Term option appears even though there is no term to delete.,Farhan Khan,Rahul_FI,Minor,Patch Available,,17/Dec/21 13:21,17/Feb/22 04:56,
Bug,ATLAS-4532,13422390,UI: Statistics button not working in new UI,prasadpp13,Rahul_FI,Minor,Patch Available,,13/Jan/22 05:07,08/Feb/22 11:40,
Bug,ATLAS-4438,13403707,UI: Term dialog box is stretched improperly when there are lots of terms to be populated,prasadpp13,Rahul_FI,Minor,Resolved,Fixed,28/Sep/21 05:40,07/Feb/22 14:37,
Bug,ATLAS-4544,13425706,UI: Disallow continuous clicking of refresh button for Basic search,Farhan Khan,Rahul_FI,Minor,Resolved,Fixed,31/Jan/22 07:06,01/Feb/22 07:53,
Bug,ATLAS-4533,13422392,UI: Triggering a third search with basic search filters does not close the filters window,Farhan Khan,Rahul_FI,Minor,Resolved,Fixed,13/Jan/22 05:23,01/Feb/22 07:53,
Bug,ATLAS-4541,13425398,UI: Improve user error message text when search queries abruptly fail,Farhan Khan,Rahul_FI,Minor,Resolved,Fixed,28/Jan/22 12:39,01/Feb/22 07:52,
Bug,ATLAS-4542,13425406,Admin tab throws errors,,nithinNT,Minor,Open,,28/Jan/22 13:21,28/Jan/22 13:21,
Bug,ATLAS-4531,13422389,_ALL_ENTITY_TYPES showing same basic search results even when offset is changed,pinal,Rahul_FI,Minor,In Progress,,13/Jan/22 05:04,28/Jan/22 04:39,
Bug,ATLAS-4512,13418218,"If user tries to delete a glossary (where a term is assigned) a second time, the dialog box goes into endless loading animation ",Farhan Khan,Rahul_FI,Minor,Resolved,Fixed,17/Dec/21 10:55,12/Jan/22 14:22,
Bug,ATLAS-4367,13391349,UI: Spelling mistake in error message that comes when attempting to delete assigned term,umesh.padashetty,Rahul_FI,Minor,Resolved,Fixed,22/Jul/21 12:31,09/Dec/21 06:17,
Bug,ATLAS-4498,13414583,Incorrect atlas-buildtools version in pom.xml results in failed build,,589290,Minor,Open,,30/Nov/21 16:18,30/Nov/21 16:18,
Bug,ATLAS-4439,13403708,UI: (New UI)(Firefox) Download import template icon is misaligned.,prasadpp13,Rahul_FI,Minor,Resolved,Fixed,28/Sep/21 05:42,03/Nov/21 03:49,
Bug,ATLAS-4405,13397523,UI: Filter Type of DSL search is not consistent while switching between New-UI and Old-UI.,prasadpp13,prasadpp13,Minor,Resolved,Fixed,26/Aug/21 10:43,03/Nov/21 03:48,
Bug,ATLAS-4404,13397519,UI: Left side Panel doesn't toggled to Advanced Search after Switching from New-UI to Old-UI,prasadpp13,prasadpp13,Minor,Resolved,Fixed,26/Aug/21 10:27,03/Nov/21 03:48,
Bug,ATLAS-4426,13401239,"UI: In search results page, user should not be able to access the option for applying term or classification for historical entity",prasadpp13,Rahul_FI,Minor,Resolved,Fixed,15/Sep/21 06:17,27/Oct/21 03:16,
Bug,ATLAS-4429,13402137,UI: (New UI) Deleting a classification immediately after creating it results in endless loading,prasadpp13,Rahul_FI,Minor,Resolved,Fixed,20/Sep/21 08:40,27/Oct/21 03:16,
Bug,ATLAS-3917,13321982,"While deleting parent tag, shows incorrect message.",shraddha1992,durgak,Minor,Open,,11/Aug/20 10:44,08/Oct/21 13:13,
Bug,ATLAS-4412,13399522,UI: Don't show isComplete attribute on Entity detail page when it's value is false.,prasadpp13,prasadpp13,Minor,Resolved,Fixed,06/Sep/21 07:32,07/Oct/21 07:16,
Bug,ATLAS-4418,13400199,UI: (New UI) Saved Advanced search filter parameters are not present in the advanced dsl search popup box after selection,prasadpp13,Rahul_FI,Minor,Resolved,Fixed,09/Sep/21 09:36,21/Sep/21 04:47,
Bug,ATLAS-4414,13399572,UI: (New UI) Clicking the clear button should erase the search input in advanced DSL pop-up box (drop-down),prasadpp13,Rahul_FI,Minor,Resolved,Fixed,06/Sep/21 12:26,21/Sep/21 04:47,
Bug,ATLAS-4359,13389375,UI: Misalignment in Searchweight tooltip text in business metadata,prasadpp13,Rahul_FI,Minor,Resolved,Fixed,13/Jul/21 11:39,17/Sep/21 06:33,
Bug,ATLAS-3683,13293623,"Entity details > Business Metadata, multi-valued attribute spacing issue",,umesh.padashetty,Minor,Open,,24/Mar/20 19:52,24/Aug/21 14:21,
Bug,ATLAS-3839,13311069,import-hive.sh build target directory error,,limbo,Minor,Patch Available,,12/Jun/20 07:06,24/Aug/21 14:21,
Bug,ATLAS-3958,13329347,When updating a type with non-existing super type as an un-authorized user gives in-correct message in response,nixon,dharshmk,Minor,Resolved,Duplicate,25/Sep/20 07:07,17/Aug/21 09:42,
Bug,ATLAS-3678,13293260,User defined properties are not listed under suggestions,pinal,umesh.padashetty,Minor,Resolved,Not A Bug,23/Mar/20 09:52,17/Aug/21 08:21,
Bug,ATLAS-2328,13127475,Regression : Request body with invalid JSON gets accepted by Atlas,,sharmadhas,Minor,Open,,28/Dec/17 06:41,17/Aug/21 06:38,
Bug,ATLAS-3768,13302144,Business Metadata import issue with extra commas csv file,mayank_nj,Rahul_FI,Minor,Closed,Fixed,30/Apr/20 16:25,09/Aug/21 14:26,
Bug,ATLAS-4360,13389382,"UI: Misalignment of placeholder text in labels, enum attributes and classification fields in Chrome",prasadpp13,Rahul_FI,Minor,Resolved,Fixed,13/Jul/21 11:50,09/Aug/21 09:49,
Bug,ATLAS-4286,13378417,UI: User is taken to incorrect page as you go one page back after reaching page limit.,prasadpp13,Rahul_FI,Minor,Resolved,Fixed,14/May/21 05:02,29/Jul/21 04:13,
Bug,ATLAS-4150,13357680,UI : __AtlasAuditEntry appearing in metrics window,mandar_va,Rahul_FI,Minor,Resolved,Fixed,09/Feb/21 05:20,27/Jul/21 09:43,
Bug,ATLAS-4105,13353359,table details are set to null for a dropped hbase_column_family,mandar_va,umesh.padashetty,Minor,Resolved,Not A Bug,19/Jan/21 20:26,27/Jul/21 04:59,
Bug,ATLAS-4355,13389326,UI: Spelling mistake in message after editing Business Metadata value,umesh.padashetty,Rahul_FI,Minor,Patch Available,,13/Jul/21 06:00,13/Jul/21 08:57,
Bug,ATLAS-4326,13382126,"Atlas UI: Multiple continuous space is accepted on Short description for Classifications, Gloassarys, Categorys & Terms .",prasadpp13,prasadpp13,Minor,Resolved,Fixed,04/Jun/21 11:10,13/Jul/21 07:19,
Bug,ATLAS-4295,13379700,UI: The short/long description of term & category doesnt get updated immediately when made blank,prasadpp13,Rahul_FI,Minor,Resolved,Fixed,21/May/21 08:31,25/Jun/21 07:50,
Bug,ATLAS-4337,13383925,Atlas UI:Add entity icons for all the Kafka types,prasadpp13,prasadpp13,Minor,Resolved,Fixed,15/Jun/21 11:12,25/Jun/21 07:49,
Bug,ATLAS-4283,13378067,UI: Description cannot be made blank for classification,prasadpp13,Rahul_FI,Minor,Resolved,Fixed,12/May/21 10:01,25/Jun/21 07:49,
Bug,ATLAS-3923,13323493,Exception in audit page,,zyyBjtu,Minor,Resolved,Fixed,19/Aug/20 06:58,16/Jun/21 14:08,
Bug,ATLAS-4058,13343910,"UI - On entity details page, for Hive column 'position' is getting set as 0(zero)",prasadpp13,durgak,Minor,Resolved,Resolved,03/Dec/20 05:20,10/Jun/21 14:11,
Bug,ATLAS-4320,13381509,Fixing location uri for DB entities in QuickStartV2,,nixon,Minor,Resolved,Fixed,01/Jun/21 17:15,04/Jun/21 06:23,
Bug,ATLAS-4311,13380601,[Business Metadata Bulk Import] Wrong Line Number returned in failedImportInfoList ,radhikak,umesh.padashetty,Minor,Resolved,Fixed,26/May/21 17:50,03/Jun/21 07:16,
Bug,ATLAS-4304,13380168,[Business Metadata Bulk Import] [Beta UI] Bulk Import Business Metadata/Glossary options overlap,prasadpp13,umesh.padashetty,Minor,Resolved,Fixed,24/May/21 18:09,31/May/21 13:16,
Bug,ATLAS-4305,13380171,"[Glossary Bulk Import] Rename template file name from ""template"" to ""template_glossary"" to maintain parity with Business Metadata Bulk Import ",umesh.padashetty,umesh.padashetty,Minor,Patch Available,,24/May/21 18:25,24/May/21 18:56,
Bug,ATLAS-4280,13378012,UI: Save button is enabled when Classification description is updated with original value.,prasadpp13,Rahul_FI,Minor,Resolved,Fixed,12/May/21 06:19,19/May/21 05:41,
Bug,ATLAS-4243,13372179,UI: Legend in lineage gets duplicated,prasadpp13,Rahul_FI,Minor,Resolved,Fixed,14/Apr/21 04:52,10/May/21 11:13,
Bug,ATLAS-3887,13316063,Consistency and highlighting issues while switching between old and new UI,prasadpp13,durgak,Minor,Resolved,Fixed,10/Jul/20 06:09,04/May/21 10:31,
Bug,ATLAS-4242,13371940,(New UI) Single click of glossary doesn't work after clicking on Atlas logo.,prasadpp13,Rahul_FI,Minor,Resolved,Fixed,13/Apr/21 05:22,04/May/21 10:31,
Bug,ATLAS-4252,13374283,UI (New): Deleting subclassifications results in endless loading,prasadpp13,Rahul_FI,Minor,Resolved,Fixed,22/Apr/21 05:19,04/May/21 10:14,
