Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,FLUME-203,12517158,Fix TestDiskFailoverAgent flakiness,jmhsieh,jmhsieh,Major,Closed,Fixed,05/Sep/10 03:15,06/Aug/11 00:14,
Bug,FLUME-548,12517503,TestEvent has a time zone dependency,brucem,brucem,Major,Closed,Fixed,04/Mar/11 04:18,06/Aug/11 00:14,
Bug,FLUME-623,12517572,Hbase plugin build missing hadoop-test jar,jmhsieh,jmhsieh,Major,Closed,Fixed,01/May/11 00:14,06/Aug/11 00:14,
Bug,FLUME-602,12517557,Fix flaky TestChokeDeco tests.,jmhsieh,jmhsieh,Major,Closed,Fixed,14/Apr/11 23:38,06/Aug/11 00:14,
Bug,FLUME-636,12517594,AvroSource truncates the unixtime,jmhsieh,flume_alexvk@cloudera.com,Major,Resolved,Not A Problem,18/May/11 23:11,05/Aug/11 08:23,
Bug,FLUME-708,12517665,Flume nodes drop heartbeats when reconfiguring,esammer,esammer,Major,Resolved,Not A Problem,19/Jul/11 23:49,20/Jul/11 01:07,
Bug,FLUME-130,12517088,TestDiskFailoverAgent.testActiveE2EClose fails intermittently ,jmhsieh,jmhsieh,Major,Resolved,Cannot Reproduce,10/Aug/10 01:05,06/Jul/11 07:20,
Bug,FLUME-656,12517609,Flume node deadlocks on roll sink rotate with failing subsink.,jmhsieh,jmhsieh,Major,Resolved,Fixed,14/Jun/11 06:51,29/Jun/11 14:15,
Bug,FLUME-658,12517607,Handle Unexpected RuntimeExceptions differently than IOExceptions in sinks and decorators.,jmhsieh,jmhsieh,Major,Resolved,Fixed,15/Jun/11 07:49,29/Jun/11 14:10,
Bug,FLUME-682,12517637,Improve SeqfileEventSink performance,flume_chetan,flume_csarva,Major,Resolved,Fixed,24/Jun/11 20:04,29/Jun/11 00:08,
Bug,FLUME-620,12517575,Collector fails due to an infinite loop during file-rolling if the body size is greater than 30kb,jmhsieh,flume_rathboma,Major,Resolved,Fixed,29/Apr/11 18:50,27/Jun/11 06:18,
Bug,FLUME-594,12517547,Fix license on InterruptSinks,jmhsieh,jmhsieh,Major,Resolved,Duplicate,05/Apr/11 18:15,07/Apr/11 18:58,
Bug,FLUME-531,12517484,Test,jmhsieh,flume_chad,Major,Resolved,Not A Problem,19/Feb/11 00:08,15/Mar/11 11:14,
Bug,FLUME-364,12517311,Flume should include hadoop's class path jars.,jmhsieh,jmhsieh,Major,Resolved,Won't Fix,02/Dec/10 23:18,23/Feb/11 14:20,
Bug,FLUME-508,12517453,Fix TestMasterReportPusher tests,jmhsieh,jmhsieh,Major,Resolved,Fixed,04/Feb/11 06:46,04/Feb/11 17:45,
Bug,FLUME-483,12517442,Some code in src/javatest-torture and plugins fails to build.,jmhsieh,jmhsieh,Major,Resolved,Fixed,21/Jan/11 00:30,04/Feb/11 17:40,
Bug,FLUME-477,12517430,Collector unexpectedly closes,jmhsieh,flume_enis,Major,Resolved,Duplicate,19/Jan/11 00:09,31/Jan/11 22:07,
Bug,FLUME-320,12517273,Race condition in new NIO based TailSource,alexb,jmhsieh,Major,Resolved,Fixed,04/Nov/10 20:25,31/Jan/11 05:40,
Bug,FLUME-465,12517424,TailSource should not reset the tailed file producing lines too fast ,alexb,flume_angushe,Major,Resolved,Duplicate,09/Jan/11 03:33,30/Jan/11 07:25,
Bug,FLUME-435,12517382,Be nice when there is a null body in ThriftEventAdapter,jmhsieh,jmhsieh,Major,Resolved,Fixed,28/Dec/10 19:52,05/Jan/11 21:17,
Bug,FLUME-439,12517396,Auto Find Port in StatusHttpServer doesn't work.,jmhsieh,jmhsieh,Major,Resolved,Fixed,28/Dec/10 21:24,05/Jan/11 16:27,
Bug,FLUME-403,12517361,E2E Acks don't seem to get through in multi master mode.,jmhsieh,jmhsieh,Major,Resolved,Cannot Reproduce,16/Dec/10 13:48,29/Dec/10 18:37,
Bug,FLUME-411,12517370,Events sent down each branch of a FanOut sink should be independent ,jmhsieh,jmhsieh,Major,Resolved,Fixed,19/Dec/10 02:19,20/Dec/10 22:50,
Bug,FLUME-349,12517308,Fix tests that break due to file semantics in windows.,jmhsieh,jmhsieh,Major,Resolved,Fixed,18/Nov/10 00:33,13/Dec/10 16:13,
Bug,FLUME-336,12517293,Fix Tests that fail due to permissions in windows,jmhsieh,jmhsieh,Major,Resolved,Fixed,11/Nov/10 03:15,13/Dec/10 16:13,
Bug,FLUME-339,12517290,Fix Tests that break due to windows path escaping.,jmhsieh,jmhsieh,Major,Resolved,Fixed,11/Nov/10 06:24,13/Dec/10 16:13,
Bug,FLUME-167,12517122,Flow isolation (multiple flows case) + user guide correction request,jmhsieh,flume_wes,Major,Closed,Duplicate,18/Aug/10 02:11,13/Dec/10 14:38,
Bug,FLUME-200,12517161,Add avro.gen.dir to classpath using 'ant eclipse',,flume_patrickangeles,Major,Closed,Fixed,03/Sep/10 19:00,13/Dec/10 14:38,
Bug,FLUME-44,12516994,Flume nodes are in DECOMMISSIONED state if master is killed and brough back up.,jmhsieh,jmhsieh,Major,Closed,Fixed,13/Jul/10 18:05,13/Dec/10 14:38,
Bug,FLUME-115,12517067,If ZK is being used but zk classes are missing flume should exit with reasonable error message.,phunt,phunt,Major,Closed,Cannot Reproduce,04/Aug/10 20:38,13/Dec/10 14:38,
Bug,FLUME-284,12517237,HDFS WriteableEvent does not correctly limit body size,brucem,brucem,Major,Closed,Fixed,20/Oct/10 13:28,13/Dec/10 14:38,
Bug,FLUME-47,12517009,DEVNOTES are out of date relative to eclipse based development,phunt,phunt,Major,Closed,Fixed,13/Jul/10 21:23,13/Dec/10 14:38,
Bug,FLUME-71,12517021,Config entered with no nodename breaks config store,jmhsieh,flume_pdehlke,Major,Closed,Fixed,20/Jul/10 17:36,13/Dec/10 14:38,
Bug,FLUME-267,12517218,default path in /tmp should include username,,flume_todd,Major,Closed,Fixed,08/Oct/10 17:57,13/Dec/10 14:38,
Bug,FLUME-8,12516955,.gitignore file missing from repo.,jmhsieh,jmhsieh,Major,Closed,Fixed,02/Jul/10 02:51,13/Dec/10 14:38,
Bug,FLUME-152,12517105,Flume shell script does not work from bin directory,,flume_aditya,Major,Closed,Fixed,13/Aug/10 18:16,13/Dec/10 14:38,
Bug,FLUME-54,12517002,SyslogWireExtractor expects '/n' delemiter,phunt,flume_konetzed,Major,Closed,Fixed,14/Jul/10 20:29,13/Dec/10 14:38,
Bug,FLUME-45,12516993,Logical nodes can be assigned to spawned/mapped to multiple physical nodes,esammer,jmhsieh,Major,Closed,Fixed,13/Jul/10 18:12,13/Dec/10 14:38,
Bug,FLUME-119,12517081,bin/flume HADOOP_HOME unset warning should check for lib/hadoop*core.jar,phunt,phunt,Major,Closed,Fixed,05/Aug/10 07:04,13/Dec/10 14:38,
Bug,FLUME-222,12517173,flume one-shot node (-1 option) does not exit if configured node(s) becomes idle,jmhsieh,jmhsieh,Major,Closed,Fixed,14/Sep/10 14:21,13/Dec/10 14:37,
Bug,FLUME-4,12516960,TestConcurrentDFOMan.test*logicalNodes fails intermittently.,jmhsieh,jmhsieh,Major,Closed,Fixed,30/Jun/10 07:34,13/Dec/10 14:37,
Bug,FLUME-333,12517278,"'ant tar' did not include LICENSE, RELEASENOTES, README, and NOTICE",jmhsieh,jmhsieh,Major,Closed,Fixed,10/Nov/10 07:05,13/Dec/10 14:37,
Bug,FLUME-268,12517217,bin/flume should pipe pushd/popd output to /dev/null,,jmhsieh,Major,Closed,Fixed,08/Oct/10 19:44,13/Dec/10 14:37,
Bug,FLUME-7,12516959,Flume node gets into a bad state if the last good config gets set to a bad state.,jmhsieh,jmhsieh,Major,Closed,Fixed,02/Jul/10 02:31,13/Dec/10 14:37,
Bug,FLUME-111,12517071,flume-site.xml.template needs updating,jmhsieh,nerdynick,Major,Closed,Fixed,03/Aug/10 22:15,13/Dec/10 14:37,
Bug,FLUME-263,12517222,DirWatcher does not match filename of deleted files against supplied REGEX,flume_abhinay,flume_abhinay,Major,Closed,Fixed,07/Oct/10 12:18,13/Dec/10 14:37,
Bug,FLUME-224,12517171,SaveConfigCommand saves to flume.master.savefile rather than file specified,jrideout,jrideout,Major,Closed,Fixed,14/Sep/10 23:13,13/Dec/10 14:37,
Bug,FLUME-362,12517313,Typos in man pages,brucem,brucem,Major,Closed,Fixed,27/Nov/10 05:58,13/Dec/10 14:37,
Bug,FLUME-78,12517032, java.lang.NullPointerException in CustomDfsSink.close,jmhsieh,flume_noeld,Major,Closed,Duplicate,26/Jul/10 22:04,13/Dec/10 14:37,
Bug,FLUME-311,12517264,Documentation typos,brucem,brucem,Major,Closed,Fixed,03/Nov/10 14:04,13/Dec/10 14:37,
Bug,FLUME-304,12517253,Not everything logs with the right logger,brucem,brucem,Major,Closed,Fixed,31/Oct/10 04:53,13/Dec/10 14:37,
Bug,FLUME-61,12517013,user guide is missing detail on external ZooKeeper use,phunt,phunt,Major,Closed,Fixed,16/Jul/10 17:00,13/Dec/10 14:37,
Bug,FLUME-303,12517254,Get rid of usage of log4j ISO8601DateFormat,brucem,brucem,Major,Closed,Fixed,31/Oct/10 04:25,13/Dec/10 14:37,
Bug,FLUME-232,12517181,TailSource will add newlines in the middle of log lines,jmhsieh,flume_kevin,Major,Closed,Fixed,18/Sep/10 21:35,13/Dec/10 14:37,
Bug,FLUME-302,12517255,Get rid of log Level stuff in FlumeNode,brucem,brucem,Major,Closed,Fixed,31/Oct/10 02:18,13/Dec/10 14:37,
Bug,FLUME-3,12516956,Ant failed due to old Thrift jar,jmhsieh,flume_wdavidw,Major,Closed,Cannot Reproduce,30/Jun/10 01:33,13/Dec/10 14:37,
Bug,FLUME-275,12517228,README has bad links,brucem,brucem,Major,Closed,Fixed,14/Oct/10 04:00,13/Dec/10 14:37,
Bug,FLUME-276,12517227,"PollingSource was copied from another, but text not updated",brucem,brucem,Major,Closed,Fixed,15/Oct/10 17:51,13/Dec/10 14:37,
Bug,FLUME-192,12517151,BatchingDecorator pegs cpu if it remains open and no new events are added.,jmhsieh,jmhsieh,Major,Closed,Fixed,01/Sep/10 21:08,13/Dec/10 14:37,
Bug,FLUME-2,12516963,Flume node's tail source does not report error or go into error state to user attempts to tail a file it doesn't have permissions to read.,esammer,jmhsieh,Major,Closed,Fixed,29/Jun/10 23:29,13/Dec/10 14:37,
Bug,FLUME-163,12517109,tailDir fails if it contains further subdirectories,jmhsieh,phunt,Major,Closed,Fixed,17/Aug/10 05:00,13/Dec/10 14:37,
Bug,FLUME-270,12517215,bin/flume should respect HADOOP_CONF_DIR and use core and hdfs settings from there.,jmhsieh,jmhsieh,Major,Closed,Fixed,09/Oct/10 21:53,13/Dec/10 14:37,
Bug,FLUME-207,12517154,Fix spelling errors in Flume User Guide,,brucem,Major,Closed,Fixed,09/Sep/10 07:03,13/Dec/10 14:37,
Bug,FLUME-280,12517241,'+=' Operation not work. bash-3.0,,jmhsieh,Major,Resolved,Fixed,19/Oct/10 17:46,04/Dec/10 03:28,
Bug,FLUME-347,12517298,Developer guide asciidoc does not build.,jmhsieh,jmhsieh,Major,Resolved,Fixed,17/Nov/10 01:32,17/Nov/10 03:53,
Bug,FLUME-337,12517292,TestAvroDataFile tests fail,jmhsieh,jmhsieh,Major,Resolved,Fixed,11/Nov/10 06:02,15/Nov/10 20:39,
Bug,FLUME-329,12517282,Fix Tests that break/fail  in Windows,,jmhsieh,Major,Resolved,Duplicate,06/Nov/10 15:50,11/Nov/10 01:49,
Bug,FLUME-43,12516995,Flume's flume.master.servers can accept masters with :'s in them which can cause unexpected problems.,jmhsieh,jmhsieh,Major,Closed,Fixed,12/Jul/10 21:58,16/Jul/10 01:36,
Bug,FLUME-38,12517000,Duplicate logical->physical mappings,jmhsieh,flume_dvryaboy,Major,Closed,Fixed,08/Jul/10 23:51,16/Jul/10 01:36,
Bug,FLUME-3360,13290052,Maven assemble failed on macOS,,pan3793,Minor,Open,,06/Mar/20 12:20,07/Apr/21 11:15,
Bug,FLUME-3381,13341306,"mvn install -DskipTests fails on AArch64, CentOS 8, Java 1.8 ",,LutzWeischerFujitsu,Minor,Open,,18/Nov/20 11:33,18/Nov/20 11:33,
Bug,FLUME-3365,13303797,flume high rss memeory occupied,,yuqibin,Minor,Open,,09/May/20 06:15,09/May/20 06:15,
Bug,FLUME-3346,13264079,kafka channel tries to spin producer even when configured without any source,,bimalenduc,Minor,Open,,23/Oct/19 17:44,23/Oct/19 17:44,
Bug,FLUME-3342,13252311,Error with TaildirSource,,caobuzheng,Minor,Open,,22/Aug/19 08:09,14/Sep/19 12:25,
Bug,FLUME-3330,13227835,number of parameters does not match in logging,,xuchuanyin,Minor,Open,,13/Apr/19 03:02,03/May/19 18:48,
Bug,FLUME-3314,13212209,Flume kafka source/channel throws NPE when migrateOffsets() is called on nonexistent topics,turcsanyip,turcsanyip,Minor,Resolved,Fixed,28/Jan/19 11:13,07/Feb/19 14:26,
Bug,FLUME-2989,13003206,Kafka Channel metrics missing eventTakeAttemptCount and eventPutAttemptCount,emajor,denes,Minor,Resolved,Fixed,07/Sep/16 11:45,23/Nov/18 15:29,
Bug,FLUME-3000,13008297,Update morphline solr sink to use solr-6,whoschek,whoschek,Minor,Open,,28/Sep/16 17:01,23/Nov/18 15:09,
Bug,FLUME-2461,12740932,memoryChannel bytesRemaining counting error,,wy96f,Minor,Patch Available,,12/Sep/14 01:42,23/Nov/18 15:09,
Bug,FLUME-2232,12677164,Add findbugs to Flume build,hshreedharan,hshreedharan,Minor,Resolved,Fixed,01/Nov/13 21:38,23/Nov/18 14:56,
Bug,FLUME-976,12543187,Git mirror of apache flume has a wrong HEAD ref,,qwertymaniac,Minor,Resolved,Fixed,19/Feb/12 06:30,23/Nov/18 14:55,
Bug,FLUME-1158,12553057,"Flume agent help message prints the syntax as flume node, should be flume agent.",,hshreedharan,Minor,Resolved,Fixed,26/Apr/12 22:33,23/Nov/18 14:53,
Bug,FLUME-2988,13003199,Kafka Sink metrics missing eventDrainAttemptCount,udai,denes,Minor,Resolved,Fixed,07/Sep/16 11:40,22/Nov/18 11:41,
Bug,FLUME-893,12535541,Fix bin/flume-ng executable,esammer,saskary,Minor,Resolved,Won't Fix,17/Dec/11 00:37,11/Nov/18 10:26,
Bug,FLUME-2584,12764875,Need graceful shutdown of HDFSEventSink,,sbakke,Minor,Open,,05/Jan/15 10:24,28/Aug/18 14:49,
Bug,FLUME-3266,13177926,the parameters of fsyncPerTransaction are not working ,,zhaiyuyong,Minor,Open,,09/Aug/18 09:37,09/Aug/18 09:41,
Bug,FLUME-3247,13167143,"LoadBalancingRpcClient, FailoverRpcClient ""batch-size"" store locally",emajor,emajor,Minor,Resolved,Won't Fix,20/Jun/18 11:49,11/Jul/18 15:34,
Bug,FLUME-3056,13044548,TestApplication hangs indefinitely,andrasbeni,andrasbeni,Minor,Resolved,Fixed,20/Feb/17 13:26,09/Mar/18 12:20,
Bug,FLUME-3174,13101283,HdfsSink AWS S3A authentication does not work on JDK 8,,marcellhegedus,Minor,Resolved,Fixed,11/Sep/17 14:32,12/Sep/17 14:30,
Bug,FLUME-3135,13090095,property logger in org.apache.flume.interceptor.RegexFilteringInterceptor confused,,peterchenhdu,Minor,Resolved,Fixed,26/Jul/17 02:03,12/Sep/17 13:51,
Bug,FLUME-3039,13031897,TestSyslogUtils fails when system locale is not English,,pingwang,Minor,Patch Available,,04/Jan/17 08:50,12/Sep/17 13:23,
Bug,FLUME-3153,13097366,Fix flaky jdbc channel test,mcsanady,mcsanady,Minor,Open,,24/Aug/17 17:21,24/Aug/17 17:21,
Bug,FLUME-1796,12624505,Upgrade Thrift due to race condition in TThreadSeverPool,venkatnrangan,venkatnrangan,Minor,Patch Available,,18/Dec/12 18:08,19/Jul/17 14:37,
Bug,FLUME-3122,13088133,TestDatasetSink#testMiniClusterStore fails with Hadoop version 2.7.1,,pravindsilva,Minor,Open,,19/Jul/17 05:45,19/Jul/17 05:46,
Bug,FLUME-3064,13047411,NullPointerException when communication issue with kafka server,,kocka,Minor,Open,,01/Mar/17 18:36,07/Mar/17 19:08,
Bug,FLUME-3023,13020776,{variable} substitution doesn't work for property 'fileSuffix',umesh9794@gmail.com,karishmag9,Minor,Open,,15/Nov/16 11:57,02/Mar/17 10:13,
Bug,FLUME-3063,13047027,Avro sink connection failure when challenged with a SSL SNI,,davidlund,Minor,Open,,28/Feb/17 17:03,28/Feb/17 17:04,
Bug,FLUME-3059,13045597,Hive sink failed in hive 2.1.0,,lingjinjiang,Minor,Open,,23/Feb/17 11:54,23/Feb/17 11:55,
Bug,FLUME-1798,12624578,Avro source can't bind to wildcard address. Problem with ipv6,,gb96,Minor,Open,,19/Dec/12 05:54,05/Feb/17 04:32,
Bug,FLUME-2623,12774599,Test testRemoveFields(org.apache.flume.source.TestSyslogUdpSource) fails randomly,,trex58,Minor,Open,,12/Feb/15 15:18,30/Sep/16 08:49,
Bug,FLUME-2883,12938613,LoadBalancingRpcClient returns wrong value for batchSize,umesh9794@gmail.com,agnek,Minor,Open,,11/Feb/16 20:20,30/Sep/16 05:20,
Bug,FLUME-2797,12888753,SyslogTcpSource uses Deprecated Class + Deprecate SyslogTcpSource,denes,otis,Minor,Resolved,Fixed,19/Sep/15 11:15,08/Sep/16 18:21,
Bug,FLUME-2987,13002604,custom channel configuration object can't get component name,,jooken,Minor,Open,,04/Sep/16 08:27,04/Sep/16 08:27,
Bug,FLUME-2318,12694156,SpoolingDirectory is unable to handle empty files,bessbd,ehsan,Minor,Resolved,Fixed,09/Feb/14 14:54,17/Aug/16 17:36,
Bug,FLUME-2965,12994511,race condition in SpillableMemoryChannel log print,,lqp276,Minor,Open,,03/Aug/16 07:46,04/Aug/16 03:44,
Bug,FLUME-2964,12994510,race condition in SpillableMemoryChannel log print,,lqp276,Minor,Resolved,Duplicate,03/Aug/16 07:46,03/Aug/16 20:56,
Bug,FLUME-2725,12839612,HDFS Sink does not use configured timezone for rounding,denes,eczech,Minor,Resolved,Fixed,22/Jun/15 17:30,13/Jul/16 21:14,
Bug,FLUME-2939,12985033,Upgrade recursive SpoolDir to use Java7 features,bessbd,bessbd,Minor,Resolved,Fixed,29/Jun/16 14:13,10/Jul/16 22:38,
Bug,FLUME-2946,12987010,AtomicIncrement List Null CHeck,,jayadeepj,Minor,Open,,06/Jul/16 00:30,09/Jul/16 21:50,
Bug,FLUME-2567,12759227,Remove unneeded repository declarations in pom.xml,smolav,smolav,Minor,Resolved,Fixed,03/Dec/14 17:27,27/Jun/16 23:20,
Bug,FLUME-2923,12979282,Bump AsyncHBase version,bessbd,bessbd,Minor,Closed,Fixed,15/Jun/16 07:51,21/Jun/16 07:15,
Bug,FLUME-2652,12785787,Documented transaction handling semantics incorrect,graham.gear,graham.gear,Minor,Closed,Fixed,26/Mar/15 06:30,18/Jun/16 17:30,
Bug,FLUME-2593,12768921,ResettableFileInputStream returns negate values from read() method,myr0ch@gmail.com,myroch,Minor,Closed,Fixed,21/Jan/15 08:41,18/Jun/16 17:29,
Bug,FLUME-1623,12610736,Add more info about failover sink processor,paliwalashish,will@cloudera.com,Minor,Closed,Duplicate,07/Oct/12 02:32,16/Jun/16 19:00,
Bug,FLUME-2907,12964949,Correct Flume NetCat Source agent Example,neerjakhattar,amarouni,Minor,Patch Available,,04/May/16 12:06,10/May/16 03:13,
Bug,FLUME-2576,12762345,Elasticsearch sink: customizing dateFormat for IndexNameBuilder does not work,,frdrolland,Minor,Open,,17/Dec/14 17:29,03/Feb/16 03:39,
Bug,FLUME-2858,12922441,"Add better exception message for malformed  zookeeper, also add a default of 2181 if the port is not given ",samglover,ted.m,Minor,In Progress,,16/Dec/15 17:08,19/Dec/15 13:28,
Bug,FLUME-2587,12767045,Unit test TestHTTPSource failed with IBM JDK 7.1.2,xiangli,xiangli,Minor,Resolved,Won't Fix,13/Jan/15 06:50,23/Nov/15 08:59,
Bug,FLUME-2460,12740697,Unit test TestAvroSink failed with IBM JDK 1.7,xiangli,xiangli,Minor,Resolved,Won't Fix,11/Sep/14 06:26,23/Nov/15 08:58,
Bug,FLUME-2778,12860493,RollingFileSink BatchSize parameter,,apache_rwr,Minor,Open,,29/Aug/15 10:32,20/Oct/15 12:04,
Bug,FLUME-2787,12862462,org.apache.flume.sink.elasticsearch.ElasticSearchDynamicSerializer does not serialize @timestamp correctly,,goi.cto,Minor,Open,,08/Sep/15 16:06,19/Oct/15 13:17,
Bug,FLUME-1793,12624483,Unit test TestElasticSearchLogStashEventSerializer fails with IBM JDK,xiangli,alinegds,Minor,Resolved,Fixed,18/Dec/12 15:56,12/Oct/15 09:38,
Bug,FLUME-2719,12837400,NullPointerException not handled in JSONHandler,,gherreros,Minor,Patch Available,,12/Jun/15 12:46,07/Oct/15 12:22,
Bug,FLUME-2254,12681605,Improve log when there is a failure in a BulkRequest in ES Sink and avoid stuck failures in the channel,paliwalashish,lpigueir,Minor,In Progress,,27/Nov/13 15:57,25/Sep/15 15:02,
Bug,FLUME-2788,12862463,ElasticSearchSink documentation bug,,goi.cto,Minor,Open,,08/Sep/15 16:08,08/Sep/15 16:08,
Bug,FLUME-2728,12840513,Allow PollableSourceRunner's backoff values be configurable,ted.m,ted.m,Minor,Open,,25/Jun/15 11:56,25/Jun/15 11:56,
Bug,FLUME-2707,12832898,flume.conf parsing,,abootman,Minor,Resolved,Not A Problem,26/May/15 23:26,27/May/15 02:36,
Bug,FLUME-1837,12627392,ExecSource: Events are lost when stopping Flume,hshreedharan,astein,Minor,Resolved,Fixed,14/Jan/13 08:02,08/May/15 10:14,
Bug,FLUME-2409,12722804,NettyAvroRpcClient performs unnecessary hostname lookups,jrufus,rnovachenko,Minor,Patch Available,,20/Jun/14 15:51,04/May/15 21:50,
Bug,FLUME-2555,12756278,TestKafkaChannel tests intermittently fails on JDK8,jrufus,jrufus,Minor,Patch Available,,19/Nov/14 01:26,04/May/15 21:50,
Bug,FLUME-2220,12675472,ElasticSearch sink - duplicate fields in indexed document,rore,rore,Minor,Patch Available,,24/Oct/13 12:25,04/May/15 21:49,
Bug,FLUME-2597,12769845,Deprecate IRC Sink,,paliwalashish,Minor,Open,,24/Jan/15 12:15,04/May/15 21:49,
Bug,FLUME-2474,12743286,TestHDFSEventSinkOnMiniCluster fails if user umask is not 0022,smolav,smolav,Minor,Open,,22/Sep/14 18:36,04/May/15 21:49,
Bug,FLUME-2490,12745529,HBase tests hang up forever if hostname points to 127.0.1.1,,smolav,Minor,Open,,02/Oct/14 15:58,04/May/15 21:49,
Bug,FLUME-2654,12787484,Memory channel error message related to byteCapacity needs refining,jrufus,jrufus,Minor,Resolved,Fixed,01/Apr/15 21:47,17/Apr/15 01:25,
Bug,FLUME-2656,12818670,avro sink reset-connection-interval not respected,,tmkujala,Minor,Open,,06/Apr/15 19:04,06/Apr/15 19:04,
Bug,FLUME-2627,12776113,RpcClient implementations have inconsistent handling of unreachable hosts,,smolav,Minor,Open,,19/Feb/15 09:39,21/Feb/15 01:00,
Bug,FLUME-2592,12768358,Specify main manifest attribute in flume tools jar,paliwalashish,paliwalashish,Minor,Resolved,Fixed,19/Jan/15 04:05,12/Feb/15 04:36,
Bug,FLUME-2441,12731687,Unit test TestHTTPSource.java failed with IBM JDK 1.7,xiangli,xiangli,Minor,Resolved,Fixed,04/Aug/14 08:25,11/Nov/14 19:47,
Bug,FLUME-2537,12753026,SpillableMemoryChannel throws NPE when sink throws exception,,lundd,Minor,Open,,05/Nov/14 12:38,05/Nov/14 12:38,
Bug,FLUME-954,12541566,Silent install (/S) does not work for windows installer.,,trega,Minor,Resolved,Won't Fix,07/Feb/12 05:48,05/Nov/14 11:24,
Bug,FLUME-864,12533265,Can not start a master again after a crash of the host,,fabrice.larcher,Minor,Resolved,Won't Fix,30/Nov/11 10:05,05/Nov/14 10:54,
Bug,FLUME-767,12524872,The bin/flume script assumes that Java exists in the $PATH variable despite the existence of $JAVA_HOME,alo.alt,jryding,Minor,Resolved,Won't Fix,27/Sep/11 14:36,05/Nov/14 10:44,
Bug,FLUME-751,12519684,NullPointException in ThriftEventSource#getMetrics,,joecrobak,Minor,Resolved,Won't Fix,22/Aug/11 12:44,05/Nov/14 10:42,
Bug,FLUME-743,12518875,Log4J Avro Appender Ignores Logging Pattern,chrisjansen,chrisjansen,Minor,Resolved,Won't Fix,15/Aug/11 12:59,05/Nov/14 10:41,
Bug,FLUME-643,12517604,Logging from Scribe to Hadoop via Flume breaks UTF-8 encoding,,flume_tmsmaster,Minor,Resolved,Won't Fix,26/May/11 10:59,05/Nov/14 10:18,
Bug,FLUME-631,12517582,Log rotation overwrites old logs on service stop,,flume_csarva,Minor,Resolved,Won't Fix,17/May/11 21:21,05/Nov/14 10:16,
Bug,FLUME-544,12517489,Error message for output plugin when none specified,,flume_robert.slifka@gmail.com,Minor,Resolved,Won't Fix,01/Mar/11 01:32,05/Nov/14 09:42,
Bug,FLUME-526,12517471,Unit Test system needs ability to extend java.library.path without modifying build.xml,,nerdynick,Minor,Resolved,Won't Fix,17/Feb/11 17:47,05/Nov/14 09:36,
Bug,FLUME-481,12517426,Unmapping a logic node leaves node in node status list,,nerdynick,Minor,Resolved,Won't Fix,20/Jan/11 17:13,05/Nov/14 09:26,
Bug,FLUME-480,12517427,"Issuing an ""unconfig"" then reconfiguring a node leaves node in a decommissioned state",,nerdynick,Minor,Resolved,Won't Fix,20/Jan/11 17:06,05/Nov/14 09:26,
Bug,FLUME-245,12517204,Default naming for sequence files breaks ability to use s3n as a sink,,flume_rbriski,Minor,Resolved,Won't Fix,27/Sep/10 22:40,05/Nov/14 08:12,
Bug,FLUME-193,12517150,excessive error logging for auto*Chains when using multiple masters,,flume_jwarren,Minor,Resolved,Won't Fix,02/Sep/10 01:19,05/Nov/14 07:33,
Bug,FLUME-187,12517138,Remove non-ascii space characters in debian/control,,flume_aguynamedben,Minor,Resolved,Won't Fix,31/Aug/10 20:37,05/Nov/14 07:32,
Bug,FLUME-2475,12743779,toLowerCase/toUpperCase used without Locale parameter to manipulate Enum,smolav,smolav,Minor,Resolved,Fixed,24/Sep/14 12:37,10/Oct/14 18:33,
Bug,FLUME-2489,12745468,Upgrade Apache Curator to 2.6.0,smolav,smolav,Minor,Resolved,Fixed,02/Oct/14 10:48,10/Oct/14 08:44,
Bug,FLUME-2472,12743232,SyslogUtils fails when system locale is not English,smolav,smolav,Minor,Resolved,Fixed,22/Sep/14 16:30,10/Oct/14 07:40,
Bug,FLUME-2481,12745221,TestFileChannelEncryption fails with System locale other than en_US,smolav,smolav,Minor,Resolved,Fixed,01/Oct/14 10:30,02/Oct/14 06:39,
Bug,FLUME-2478,12744202,Config documentation for Elasticsearch Sink for ES HTTP API use,,xnag,Minor,Open,,26/Sep/14 03:15,26/Sep/14 03:15,
Bug,FLUME-2452,12737468,Unit test TestAvroSink.java failed with IBM JDK 1.7,,Mickael Olivier,Minor,Resolved,Duplicate,28/Aug/14 14:54,24/Sep/14 13:20,
Bug,FLUME-2419,12726623,Bucket writer was closed due to idling exception,,Ashok Kumar D,Minor,Open,,10/Jul/14 16:35,10/Jul/14 16:35,
Bug,FLUME-2410,12722932,Support HCFS Semantics for sinks/sources (agent.sinks.hdfs-sink.hcfs.path),,jayunit100,Minor,Open,,21/Jun/14 02:01,03/Jul/14 05:33,
Bug,FLUME-2403,12721262,FileChannel causes OOME for large messages.,,agentgt,Minor,Open,,14/Jun/14 18:03,18/Jun/14 17:41,
Bug,FLUME-2141,12661303,Documentation fix,,user1782,Minor,Resolved,Duplicate,02/Aug/13 01:50,04/May/14 04:21,
Bug,FLUME-2184,12667470,flume-ng-morphline-solr-sink Build failing due to incorrect hadoop-common dependency declaration,jagatsingh,jagatsingh,Minor,Resolved,Fixed,08/Sep/13 03:47,04/May/14 04:18,
